Tournament,Player,Rank,Wpoints,Start Date,End Date,Series,Wpoints,Fpoints,SFpoints,QFpoints,sixteenpoints,thirtytwopoints,sixtyfourpoints,onehundredtwentyeightpoints,Probability_128,Probability_64,Probability_32,Probability_16,Probability_QF,Probability_SF,Probability_F,Probability_W
Australian Open,Murray A.,66.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Australian Open,Zverev A.,13.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Australian Open,Paul T.,35.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Brooksby J.,39.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,De Minaur A.,24.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Popyrin A.,113.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Ruud C.,3.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Australian Open,Djokovic N.,5.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Australian Open,Ruusuvuori E.,46.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Humbert U.,106.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Kudla D.,108.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Mmoh M.,107.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Mannarino A.,45.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Holt B.,215.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Bautista Agut R.,25.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Couacaud E.,191.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Australian Open,Cressy M.,41.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Australian Open,Kokkinakis T.,159.0,2000,2023-01-16,2023-01-29,Grand Slam,2000,1300,800,400,200,100,50,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BMW Open,Giron M.,68.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BMW Open,Cobolli F.,208.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BMW Open,Hanfmann Y.,112.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BMW Open,Otte O.,94.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BMW Open,Fucsovics M.,75.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BMW Open,Huesler M.A.,63.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BMW Open,O Connell C.,82.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BMW Open,Ritschard A.,209.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BMW Open,Sonego L.,45.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
BMW Open,Thiem D.,101.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BMW Open,Garin C.,86.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BMW Open,Karatsev A.,129.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BMW Open,Rune H.,7.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BMW Open,Van De Zandschulp B.,29.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
BMW Open,Fritz T.,10.0,250,2023-04-17,2023-04-23,ATP250,250,165,100,50,25,13,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Humbert U.,77.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Giron M.,73.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Ivashka I.,85.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Otte O.,82.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Kubler J.,75.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Nakashima B.,48.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
BNP Paribas Open,Cachin P.,66.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Ruusuvuori E.,59.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Daniel T.,103.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BNP Paribas Open,Garin C.,97.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Wu Y.,67.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Lehecka J.,47.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
BNP Paribas Open,Schwartzman D.,38.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
BNP Paribas Open,Thompson J.,87.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Tabilo A.,187.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BNP Paribas Open,Wu T.L.,175.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BNP Paribas Open,Mcdonald M.,53.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Struff J.L.,134.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BNP Paribas Open,Draper J.,56.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Wawrinka S.,100.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Pella G.,739.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BNP Paribas Open,Kokkinakis T.,94.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Shelton B.,41.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
BNP Paribas Open,Fucsovics M.,84.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Molcan A.,63.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Murray A.,55.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Martinez P.,120.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BNP Paribas Open,Hijikata R.,130.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BNP Paribas Open,Gasquet R.,43.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
BNP Paribas Open,Mannarino A.,68.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
BNP Paribas Open,Sock J.,154.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BNP Paribas Open,Popyrin A.,101.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
BNP Paribas Open,Norrie C.,12.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Ruud C.,4.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
BNP Paribas Open,Davidovich Fokina A.,28.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
BNP Paribas Open,Zverev A.,14.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Khachanov K.,15.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Medvedev D.,6.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Tiafoe F.,16.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Rublev A.,7.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Sinner J.,13.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Auger-Aliassime F.,10.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Paul T.,19.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Cerundolo F.,32.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
BNP Paribas Open,Griekspoor T.,36.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
BNP Paribas Open,Fritz T.,5.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
BNP Paribas Open,Hurkacz H.,11.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Baez S.,35.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
BNP Paribas Open,Rune H.,8.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
BNP Paribas Open,Alcaraz C.,2.0,1000,2023-03-08,2023-03-19,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Barcelona Open,Shelton B.,37.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Barcelona Open,Zapata Miralles B.,41.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Barcelona Open,Ruusuvuori E.,40.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Barcelona Open,Borges N.,79.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Barcelona Open,Etcheverry T.,59.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Barcelona Open,Jarry N.,51.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Barcelona Open,Kotov P.,108.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Barcelona Open,Kovalik J.,155.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Barcelona Open,Shevchenko A.,98.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Barcelona Open,Passaro F.,125.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Barcelona Open,Schwartzman D.,48.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Barcelona Open,Arnaldi M.,105.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Barcelona Open,Gomez E.,120.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Barcelona Open,Goffin D.,99.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Barcelona Open,Cachin P.,69.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Barcelona Open,Kubler J.,66.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Barcelona Open,Ruud C.,3.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Barcelona Open,Davidovich Fokina A.,38.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Barcelona Open,Alcaraz C.,2.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Barcelona Open,Bautista Agut R.,25.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Barcelona Open,Shapovalov D.,28.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Barcelona Open,Dimitrov G.,31.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Barcelona Open,Sinner J.,8.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Barcelona Open,Nishioka Y.,35.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Barcelona Open,De Minaur A.,19.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Barcelona Open,Norrie C.,13.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Barcelona Open,Cerundolo F.,32.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Barcelona Open,Khachanov K.,11.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Barcelona Open,Tsitsipas S.,5.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Barcelona Open,Evans D.,26.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Barcelona Open,Musetti L.,20.0,500,2023-04-17,2023-04-23,ATP500,500,330,1200,100,50,25,0,0,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Canadian Open,Cerundolo F.,22.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Canadian Open,Musetti L.,19.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Canadian Open,Lehecka J.,36.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Canadian Open,Davidovich Fokina A.,37.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Canadian Open,Berrettini M.,38.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Canadian Open,Hurkacz H.,17.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Canadian Open,Kokkinakis T.,86.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Canadian Open,Monfils G.,276.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Canadian Open,Daniel T.,115.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Canadian Open,Raonic M.,545.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Canadian Open,Kecmanovic M.,44.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Canadian Open,Paul T.,14.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Canadian Open,Arnaldi M.,66.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Canadian Open,Giron M.,70.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Canadian Open,Korda S.,32.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Canadian Open,Murray A.,40.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Canadian Open,Humbert U.,34.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Canadian Open,Mcdonald M.,59.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Canadian Open,Zverev A.,16.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Canadian Open,Vukic A.,62.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Canadian Open,De Minaur A.,18.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Canadian Open,Diallo G.,141.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Canadian Open,Purcell M.,78.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Canadian Open,Shelton B.,41.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2
Canadian Open,Ruud C.,5.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Canadian Open,Fritz T.,9.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Canadian Open,Medvedev D.,3.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Canadian Open,Sinner J.,8.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.94,0.88,0.8,0.7,0.65,0.5,0.4,0.3
Canadian Open,Alcaraz C.,1.0,1000,2023-08-07,2023-08-13,Masters 1000,1000,650,400,200,100,50,30,10,0.99,0.97,0.95,0.92,0.9,0.85,0.8,0.75
Chile Open,Hanfmann Y.,153.0,250,2023-02-27,2023-03-05,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Chile Open,Cerundolo J.M.,108.0,250,2023-02-27,2023-03-05,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Chile Open,Bonadio R.,182.0,250,2023-02-27,2023-03-05,ATP250,250,165,100,50,25,13,0,0,0.7,0.55,0.45,0.35,0.2,0.1,0.05,0.01
Chile Open,Munar J.,66.0,250,2023-02-27,2023-03-05,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Chile Open,Etcheverry T.,76.0,250,2023-02-27,2023-03-05,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Chile Open,Monteiro T.,84.0,250,2023-02-27,2023-03-05,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Chile Open,Lajovic D.,75.0,250,2023-02-27,2023-03-05,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
Chile Open,Carballes Baena R.,74.0,250,2023-02-27,2023-03-05,ATP250,250,165,100,50,25,13,0,0,0.8,0.65,0.55,0.45,0.3,0.2,0.1,0.05
